sample_index,label,dominant_freq_raw,dominant_freq_normalized
79,cone_jet,268.55468749999994,2.6855468749999996
80,cone_jet,268.55468749999994,2.6855468749999996
81,cone_jet,268.55468749999994,2.6855468749999996
82,cone_jet,268.55468749999994,2.6855468749999996
83,cone_jet,268.55468749999994,2.6855468749999996
84,cone_jet,268.55468749999994,2.6855468749999996
85,cone_jet,268.55468749999994,2.6855468749999996
86,cone_jet,268.55468749999994,2.6855468749999996
87,cone_jet,268.55468749999994,2.6855468749999996
88,cone_jet,268.55468749999994,2.6855468749999996
89,cone_jet,268.55468749999994,2.6855468749999996
90,cone_jet,268.55468749999994,2.6855468749999996
91,cone_jet,268.55468749999994,2.6855468749999996
92,cone_jet,268.55468749999994,2.6855468749999996
93,cone_jet,268.55468749999994,2.6855468749999996
94,cone_jet,268.55468749999994,2.6855468749999996
95,cone_jet,268.55468749999994,2.6855468749999996
96,cone_jet,268.55468749999994,2.6855468749999996
97,cone_jet,268.55468749999994,2.6855468749999996
98,cone_jet,268.55468749999994,2.6855468749999996
99,cone_jet,268.55468749999994,2.6855468749999996
100,cone_jet,268.55468749999994,2.6855468749999996
101,cone_jet,268.55468749999994,2.6855468749999996
102,cone_jet,268.55468749999994,2.6855468749999996
103,cone_jet,268.55468749999994,2.6855468749999996
104,cone_jet,268.55468749999994,2.6855468749999996
105,cone_jet,268.55468749999994,2.6855468749999996
106,cone_jet,268.55468749999994,2.6855468749999996
107,cone_jet,268.55468749999994,2.6855468749999996
108,cone_jet,268.55468749999994,2.6855468749999996
109,cone_jet,268.55468749999994,2.6855468749999996
110,cone_jet,268.55468749999994,2.6855468749999996
111,cone_jet,268.55468749999994,2.6855468749999996
112,cone_jet,268.55468749999994,2.6855468749999996
113,cone_jet,268.55468749999994,2.6855468749999996
114,cone_jet,244.14062499999997,2.4414062499999996
115,cone_jet,268.55468749999994,2.6855468749999996
116,cone_jet,268.55468749999994,2.6855468749999996
117,cone_jet,268.55468749999994,2.6855468749999996
118,cone_jet,268.55468749999994,2.6855468749999996
119,cone_jet,268.55468749999994,2.6855468749999996
120,cone_jet,268.55468749999994,2.6855468749999996
121,cone_jet,268.55468749999994,2.6855468749999996
122,cone_jet,268.55468749999994,2.6855468749999996
123,cone_jet,268.55468749999994,2.6855468749999996
124,cone_jet,268.55468749999994,2.6855468749999996
125,cone_jet,268.55468749999994,2.6855468749999996
126,cone_jet,268.55468749999994,2.6855468749999996
127,cone_jet,268.55468749999994,2.6855468749999996
128,cone_jet,268.55468749999994,2.6855468749999996
129,cone_jet,268.55468749999994,2.6855468749999996
130,cone_jet,268.55468749999994,2.6855468749999996
131,cone_jet,244.14062499999997,2.4414062499999996
132,cone_jet,268.55468749999994,2.6855468749999996
133,cone_jet,268.55468749999994,2.6855468749999996
134,cone_jet,268.55468749999994,2.6855468749999996
135,cone_jet,268.55468749999994,2.6855468749999996
136,cone_jet,268.55468749999994,2.6855468749999996
137,cone_jet,268.55468749999994,2.6855468749999996
138,cone_jet,268.55468749999994,2.6855468749999996
139,cone_jet,268.55468749999994,2.6855468749999996
140,cone_jet,268.55468749999994,2.6855468749999996
141,cone_jet,268.55468749999994,2.6855468749999996
142,cone_jet,268.55468749999994,2.6855468749999996
143,cone_jet,268.55468749999994,2.6855468749999996
144,cone_jet,268.55468749999994,2.6855468749999996
145,cone_jet,268.55468749999994,2.6855468749999996
146,cone_jet,268.55468749999994,2.6855468749999996
147,cone_jet,268.55468749999994,2.6855468749999996
148,cone_jet,268.55468749999994,2.6855468749999996
149,cone_jet,268.55468749999994,2.6855468749999996
150,cone_jet,268.55468749999994,2.6855468749999996
151,cone_jet,268.55468749999994,2.6855468749999996
152,cone_jet,268.55468749999994,2.6855468749999996
153,cone_jet,268.55468749999994,2.6855468749999996
154,cone_jet,268.55468749999994,2.6855468749999996
155,cone_jet,268.55468749999994,2.6855468749999996
156,cone_jet,268.55468749999994,2.6855468749999996
157,cone_jet,268.55468749999994,2.6855468749999996
158,cone_jet,268.55468749999994,2.6855468749999996
159,cone_jet,268.55468749999994,2.6855468749999996
160,cone_jet,268.55468749999994,2.6855468749999996
161,cone_jet,268.55468749999994,2.6855468749999996
162,cone_jet,268.55468749999994,2.6855468749999996
163,cone_jet,268.55468749999994,2.6855468749999996
164,cone_jet,268.55468749999994,2.6855468749999996
165,cone_jet,268.55468749999994,2.6855468749999996
166,cone_jet,268.55468749999994,2.6855468749999996
167,cone_jet,268.55468749999994,2.6855468749999996
168,cone_jet,268.55468749999994,2.6855468749999996
169,cone_jet,268.55468749999994,2.6855468749999996
170,cone_jet,268.55468749999994,2.6855468749999996
171,cone_jet,268.55468749999994,2.6855468749999996
172,cone_jet,268.55468749999994,2.6855468749999996
173,cone_jet,268.55468749999994,2.6855468749999996
174,cone_jet,268.55468749999994,2.6855468749999996
175,cone_jet,268.55468749999994,2.6855468749999996
176,cone_jet,268.55468749999994,2.6855468749999996
177,cone_jet,268.55468749999994,2.6855468749999996
178,cone_jet,268.55468749999994,2.6855468749999996
